city_id,date,disaster_type,city,province,cause,death,missing_person,injured_person,damaged_house,flooded_house,damaged_facility
3202,2021-08-10,BANJIR,SUKABUMI,JAWA BARAT,● Hujan deras yang mengguyur dari pukul 15.30 WIB menyebabkan banjir bandang di aliran sungai cigobang dan menyebabkan sal.irigasi jebol,0.0,0.0,0.0,0.0,0.0,0
3201,2021-08-11,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,0.0,0
3215,2021-08-16,BANJIR,KARAWANG,JAWA BARAT,● Air ROB yang terjadi di Desa Cemara Jaya mengakibatkan rumah penduduk setempat mengalami kerusakan,0.0,0.0,0.0,199.0,0.0,0
3201,2021-08-21,BANJIR,BOGOR,JAWA BARAT,"Akibat curah hujan yang tinggi dengan durasi yang lama, mengakibatkan Banjir di aliran kali sehingga terjadi banjir pada pemukiman warga",0.0,0.0,0.0,7.0,101.0,0
3201,2021-08-21,BANJIR,BOGOR,JAWA BARAT,"Hujan dengan intensitas yang tinggi dan terus menerus, sehingga menyebabkan meluapnya aliran Kali Manceri mengakibatkan terjadinya banjir pada pemukiman warga pada hari Sabtu, 21 Agustus 2021 Pkl. 16.30 WIB",0.0,0.0,0.0,0.0,52.0,0
3201,2021-08-25,BANJIR,BOGOR,JAWA BARAT,Akibat hujan disertai struktur tanah yang labil,0.0,0.0,0.0,1.0,0.0,0
3201,2021-08-25,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,1.0,0.0,0.0,0.0,0.0,1
3201,2021-08-30,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,1.0,0.0,0
3201,2021-09-06,BANJIR,BOGOR,JAWA BARAT,Akibat hujan deras yang cukup lama mengakibatkan Air Cidurian meluap dan mengakibatkan 1 unit rumah Rusak Berat (RB),0.0,0.0,0.0,9.0,48.0,5
3202,2021-09-09,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,1.0,0
3202,2021-09-12,BANJIR,SUKABUMI,JAWA BARAT,"Hujan deras yg mengguyur daerah sekitar hingga menyebabkan meluapnya sungai Cibojong pada Minggu, 12 September 2021, Pkl. 17.00 WIB",0.0,0.0,0.0,1.0,15.0,0
3206,2021-09-13,BANJIR,TASIKMALAYA,JAWA BARAT,Hujan deras yg terjadi beberapa hari kebelakang menyebabkan tanah labil sehingga menyebabkan longsor,0.0,0.0,0.0,16.0,63.0,0
3202,2021-09-13,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,6.0,0
3202,2021-09-14,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,0.0,1
3202,2021-09-14,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,6.0,0
3271,2021-09-30,BANJIR,KOTA BOGOR,JAWA BARAT,● Akibat hujan dengan intensitas yang tinggi dan penyempitan telud sehingga meluapnya kali ciomas,0.0,0.0,0.0,2.0,5.0,0
3201,2021-09-30,BANJIR,BOGOR,JAWA BARAT,● Akibat terlalu banyak sampah yang menumpuk pada jurang (Pembuangan sampah warga) sehingga disaat terjadi nya hujan dengan intensitas tinggi yang cukup lama air tersebut meluap ke jalan warga menyebabkan sebagian air mengalir ke teras rumah warga hal tersebut dikarenakan telah adanya kedangkalan dan penyumbatan pada gorong gorong,0.0,0.0,0.0,0.0,2.0,0
3217,2021-10-17,BANJIR,BANDUNG BARAT,JAWA BARAT,Intensitas hujan yang tinggi yang terjadi,0.0,0.0,0.0,1.0,3.0,0
3277,2021-10-18,BANJIR,KOTA CIMAHI,JAWA BARAT,● akibat angin kencang disertai hujan dengan intensitas lebat,0.0,0.0,0.0,0.0,0.0,1
3201,2021-10-19,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,0.0,0
3201,2021-10-19,BANJIR,BOGOR,JAWA BARAT,Hujan dengan intensitas tinggi yang terjadi,0.0,0.0,0.0,5.0,55.0,0
3201,2021-10-19,BANJIR,BOGOR,JAWA BARAT,"Hujan intensitas tinggi yang cukup lama dan angin kencang di wilayah Cilebut Barat, juga meluapnya aliran air dari sungai. pada hari Selasa, 19 Oktober 2021, Pkl. 16.30 WIB",0.0,0.0,0.0,1.0,90.0,0
3204,2021-10-19,BANJIR,BANDUNG,JAWA BARAT,● akibat air meluap ke jalan raya serta menutupi jalan dengan material lumpur,0.0,0.0,0.0,8.0,0.0,0
3201,2021-10-19,BANJIR,BOGOR,JAWA BARAT,● akibat hujan dengan intensitas lebat dan besarnya aliran debit air Kali Kemuning menyebabkan jebolnya tanggul kali yang tidak kuat menahan laju arus air yang mengakibatkan banjir di Perum Waringin Jaya,0.0,0.0,0.0,0.0,112.0,0
3204,2021-10-19,BANJIR,BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,8.0,0
3217,2021-10-19,BANJIR,BANDUNG BARAT,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,13.0,0
3201,2021-10-19,BANJIR,BOGOR,JAWA BARAT,"● akibat hujan dengan intensitas tinggi, yang disertai angin kencang, sehingga mengakibatkan 1 unit rumah terdampak kerusakan pada bagian Belakang / dapur ambruk",0.0,0.0,0.0,1.0,0.0,0
3201,2021-10-19,BANJIR,BOGOR,JAWA BARAT,● akibat hujan dengan intensitas lebat dan durasi yang cukup lama disertai angin kencang serta meluapnya Sungai Cibeber mengakibatkan beberapa unit rumah terdampak banjir,0.0,0.0,0.0,0.0,36.0,0
3271,2021-10-19,BANJIR,KOTA BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,27.0,0
3271,2021-10-19,BANJIR,KOTA BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,25.0,0
3271,2021-10-19,BANJIR,KOTA BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,1.0,2.0,0
3201,2021-10-19,BANJIR,BOGOR,JAWA BARAT,"● akibat hujan dengan intensitas yang tinggi, sehingga mengakibatkan kali cibeuteung meluap menggenangi rumah warga, air dalam Rumah -/+ 20 cm. dan adapun beberapa tambak ikan yang terendam",0.0,0.0,0.0,0.0,1.0,0
3201,2021-10-26,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,2.0,0.0,0
3201,2021-10-26,BANJIR,BOGOR,JAWA BARAT,Dipicu curah hujan dengan intensitas tinggi mengakibatkan meluapnya Kali Sindang,0.0,0.0,0.0,1.0,186.0,0
3271,2021-10-26,BANJIR,KOTA BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,25.0,0
3205,2021-10-27,BANJIR,GARUT,JAWA BARAT,Dipicu hujan dengan intensitas tinggi menyebabkan aliran sungai cipalebuh meluap,0.0,0.0,0.0,0.0,31.0,0
3201,2021-10-30,BANJIR,BOGOR,JAWA BARAT,Dipicu hujan deras dengan intensitas tinggi di wilayah tersebut mengakibatkan debit air kali Ciranggon tinggi serta aliran meluap dikarenakan penyempitan pada hilir kali,0.0,0.0,0.0,0.0,2347.0,0
3204,2021-10-30,BANJIR,BANDUNG,JAWA BARAT,Dipicu curah hujan dengan intensitas tinggi mengakibatkan meluapnya Sungai Citarum dan anak Sungai Citarum,0.0,0.0,0.0,0.0,122.0,0
3275,2021-10-30,BANJIR,KOTA BEKASI,JAWA BARAT,Dipicu curah hujan dengan intensitas tinggi,0.0,0.0,0.0,0.0,0.0,0
3205,2021-10-31,BANJIR,GARUT,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,3.0,0
3208,2021-11-01,BANJIR,KUNINGAN,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,2.0,0
3203,2021-11-01,BANJIR,CIANJUR,JAWA BARAT,● Dipicu hujan deras dengan intensitas tinggi yang terjadi di Kab. Cianjur,0.0,0.0,0.0,17.0,127.0,0
3207,2021-11-01,BANJIR,CIAMIS,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,2.0,0
3201,2021-11-02,BANJIR,BOGOR,JAWA BARAT,● Dipicu Hujan deras dengan intensitas tinggi serta durasi yang cukup lama mengakibatkan tanah longsor dan Serta meluap nya Kali Girang yang mengakibatkan Banjir di Kp. Ciruwuk,0.0,0.0,0.0,2.0,22.0,0
3204,2021-11-02,BANJIR,BANDUNG,JAWA BARAT,"● Dipicu curah hujan dengan intensitas tinggi pada Selasa, 02 November 2021, Pukul. 17. 00 WIB",0.0,0.0,0.0,0.0,0.0,0
3215,2021-11-02,BANJIR,KARAWANG,JAWA BARAT,dipicu oleh hujan dengan intensitas tinggi,0.0,0.0,0.0,0.0,239.0,0
3273,2021-11-02,BANJIR,KOTA BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,15.0,0
3277,2021-11-02,BANJIR,KOTA CIMAHI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,295.0,0
3204,2021-11-02,BANJIR,BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,120.0,0
3207,2021-11-03,BANJIR,CIAMIS,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi,0.0,0.0,0.0,0.0,67.0,0
3202,2021-11-03,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,10.0,0
3207,2021-11-03,BANJIR,CIAMIS,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,23.0,0
3207,2021-11-03,BANJIR,CIAMIS,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi mengakibatkan TPT longsor,0.0,0.0,0.0,4.0,67.0,0
3215,2021-11-05,BANJIR,KARAWANG,JAWA BARAT,Dipicu curah hujan dengan intensitas tinggi sehingga menyebabkan terjadinya banjir,0.0,0.0,0.0,0.0,238.0,0
3217,2021-11-06,BANJIR,BANDUNG BARAT,JAWA BARAT,Dipicu hujan intensitas tinggi dari jam 11.00 sd 13.30 wib menyebabkan Banjir bandang & luapan air,0.0,0.0,0.0,0.0,16.0,0
3217,2021-11-06,BANJIR,BANDUNG BARAT,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,46.0,0
3205,2021-11-06,BANJIR,GARUT,JAWA BARAT,● Dipicu oleh hujan dengan intensitas di wilayah garut dan menyebabkan derasnya aliran Sungai,0.0,0.0,0.0,5.0,3.0,1
3215,2021-11-07,BANJIR,KARAWANG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,361.0,0
3204,2021-11-07,BANJIR,BANDUNG,JAWA BARAT,● Dipicu oleh hujan dengan intensitas lebat di wilayah Kabupaten Bandung,0.0,0.0,0.0,2.0,15.0,0
3215,2021-11-07,BANJIR,KARAWANG,JAWA BARAT,● Dipicu oleh hujan dengan intensitas lebat di wilayah Kabupaten Karawang,0.0,0.0,0.0,0.0,65.0,0
3212,2021-11-07,BANJIR,INDRAMAYU,JAWA BARAT,● Dipicu oleh luapan air pantai utara dan berdampak pada rumah warga yang bermukim di pesisir pantai utara wilayah kabupaten Indramayu,0.0,0.0,0.0,0.0,1015.0,0
3216,2021-11-07,BANJIR,BEKASI,JAWA BARAT,● Dipicu oleh hujan dengan intensitas lebat sehingga mengakibatkan banjir di 2 kecamatan,0.0,0.0,0.0,0.0,140.0,0
3202,2021-11-07,BANJIR,SUKABUMI,JAWA BARAT,● Dipicu oleh hujan dengan intensitas lebat di wilayah Kabupaten Sukabumi,0.0,0.0,0.0,0.0,28.0,0
3201,2021-11-07,BANJIR,BOGOR,JAWA BARAT,● Dikarenakan hujan dengan intensitas tinggi dengan durasi yang lama mengakibatkan meluapnya debit air Kali Baru ke pemukiman warga dengan ketinggian air ±70 cm.,0.0,0.0,0.0,0.0,0.0,0
3271,2021-11-07,BANJIR,KOTA BOGOR,JAWA BARAT,: Dipicu oleh curah hujan yang tinggi,0.0,0.0,0.0,2.0,65.0,1
3201,2021-11-07,BANJIR,BOGOR,JAWA BARAT,● Dipicu hujan intensitas tinggi disertai angin kencang,0.0,0.0,0.0,0.0,0.0,0
3215,2021-11-08,BANJIR,KARAWANG,JAWA BARAT,● Akibat hujan lebat dan luapan aliran Kali Alam Cibeet,0.0,0.0,0.0,0.0,216.0,0
3272,2021-11-09,BANJIR,KOTA SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,5.0,0
3202,2021-11-09,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,0.0,1
3202,2021-11-09,BANJIR,SUKABUMI,JAWA BARAT,● Dipicu hujan dengan intensitas lebat mengakibatkan bencana banjir dan tanah longsor,0.0,0.0,0.0,0.0,13.0,0
3204,2021-11-10,BANJIR,BANDUNG,JAWA BARAT,"● Dipicu hujan Deras disertai debit air sungai cisunggalah yang tidak bisa tertampung oleh sungai dan mengakibatkan air memasuki wilayah pemukiman pada Rabu, 10 November 2021, Pkl 15.00 WIB",0.0,0.0,1.0,9.0,260.0,0
3277,2021-11-10,BANJIR,KOTA CIMAHI,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi,0.0,0.0,4.0,2.0,0.0,0
3217,2021-11-13,BANJIR,BANDUNG BARAT,JAWA BARAT,"dipicu oleh intensitas curah hujan yang tinggi, menyebabkan TPT longsor dan menimpa Lab. komputer serta air menggenangi ruang kelas lainnya",0.0,0.0,0.0,0.0,0.0,1
3207,2021-11-14,BANJIR,CIAMIS,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,1.0,0
3204,2021-11-15,BANJIR,BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,9.0,0.0,0
3204,2021-11-15,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi mengakibatkan naiknya debit air sungai dan mengancam rumah warga,0.0,0.0,0.0,0.0,1.0,0
3204,2021-11-16,BANJIR,BANDUNG,JAWA BARAT,"● Dipicu hujan dengan intensitas tinggi dan tidak adanya resapan di lokasi tersebut, sehingga air hujan yang turun di lokasi membawa material lumpur dan sampah dan menyendat saluran sungai cihawuk",0.0,0.0,0.0,0.0,0.0,0
3204,2021-11-17,BANJIR,BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,250.0,0
3204,2021-11-17,BANJIR,BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,1.0,6.0,0.0,0
3204,2021-11-19,BANJIR,BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,300.0,0
3203,2021-11-19,BANJIR,CIANJUR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,5.0,1
3204,2021-11-22,BANJIR,BANDUNG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,3.0,0
3202,2021-11-23,BANJIR,SUKABUMI,JAWA BARAT,Dipicu hujan dengan intensitas tinggi dan meluapnya sungai Cikalong,0.0,0.0,0.0,0.0,0.0,2
3215,2021-11-25,BANJIR,KARAWANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi menyebabkan meluapnya sungai Cikaranggelam,0.0,0.0,0.0,0.0,140.0,0
3204,2021-11-25,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi mengakibatkan meluapnya sungai Cikeruh,0.0,0.0,0.0,3.0,2851.0,0
3217,2021-11-26,BANJIR,BANDUNG BARAT,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,1.0,0
3217,2021-11-26,BANJIR,BANDUNG BARAT,JAWA BARAT,● hujan deras dengan intensitas tinggi sehingga air meluap ke seagaian rumah warga,0.0,0.0,0.0,0.0,28.0,0
3215,2021-11-27,BANJIR,KARAWANG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,10.0,0
3202,2021-11-27,BANJIR,SUKABUMI,JAWA BARAT,● Dipicu Hujan dengan intensitas tinggi dan kondisi tanah yang labil,0.0,0.0,0.0,0.0,0.0,0
3204,2021-11-27,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan deras sejak pkl. 13:00 WIB,0.0,0.0,0.0,0.0,7.0,0
3204,2021-11-27,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan deras sejak pkl. 13:00 WIB,0.0,0.0,0.0,0.0,10000.0,0
3202,2021-11-27,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,30.0,0
3211,2021-11-27,BANJIR,SUMEDANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi,0.0,0.0,0.0,0.0,380.0,0
3205,2021-11-27,BANJIR,GARUT,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi dan kondisi tanah yang labil,0.0,0.0,0.0,66.0,246.0,10
3212,2021-11-27,BANJIR,INDRAMAYU,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,10.0,0
3202,2021-11-27,BANJIR,SUKABUMI,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi,0.0,0.0,0.0,0.0,40.0,4
3215,2021-11-27,BANJIR,KARAWANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi menyebabkan Meluapnya aliran sungai Langgen ke Kp.Langgenjati Desa. Langgensari diperkirakan ketinggian air dihalaman dan rumah warga 30-40cm,0.0,0.0,0.0,0.0,11.0,0
3211,2021-11-28,BANJIR,SUMEDANG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,1.0,0
3207,2021-11-30,BANJIR,CIAMIS,JAWA BARAT,Dipicu hujan dengan intensitas tinggi,0.0,0.0,0.0,0.0,30.0,0
3207,2021-11-30,BANJIR,CIAMIS,JAWA BARAT,"● Dipicu akibat hujan dengan intensitas lebat dan mengakibatkan Debit Sungai Citanduy meluap dan menggenangi lahan pertanian dan rumah warga, selain itu hujanan berakibat tanah longsor di beberapa titik",0.0,0.0,0.0,2.0,3.0,0
3204,2021-12-02,BANJIR,BANDUNG,JAWA BARAT,● Dipicu akibat hujan dengan intensitas tinggi yang terjadi di wilayah Kab. Bandung dan menyebabkan banjir,0.0,0.0,0.0,0.0,4.0,0
3213,2021-12-02,BANJIR,SUBANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi dan naiknya air laut,0.0,0.0,0.0,0.0,3380.0,0
3215,2021-12-03,BANJIR,KARAWANG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,214.0,0
3215,2021-12-03,BANJIR,KARAWANG,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,185.0,0
3216,2021-12-03,BANJIR,BEKASI,JAWA BARAT,● dipicu hujan naiknya air laut dan akibat gelombang pasang di pesisir Pantai Utara Pulau Jawa,0.0,0.0,0.0,0.0,267.0,0
3208,2021-12-04,BANJIR,KUNINGAN,JAWA BARAT,● Hujan dengan intensitas lebat disertai petir,0.0,0.0,0.0,0.0,2.0,0
3209,2021-12-04,BANJIR,CIREBON,JAWA BARAT,● Hujan dengan intensitas tinggi dan Air kiriman dari irigasi pintu Sasak karang wangun babakan yang meluap,0.0,0.0,0.0,0.0,1773.0,1
3201,2021-12-08,BANJIR,BOGOR,JAWA BARAT,"● Dipicu akibat hujan dengan intensitas lebat yang terjadi di wilayah Kab. Bogor, dan menyebabkan banjir yang menggenangi rumah warga",0.0,0.0,0.0,5.0,0.0,0
3201,2021-12-09,BANJIR,BOGOR,JAWA BARAT,● dipicu Hujan dengan intensitas Tinggi sehingga mengakibatkan saluran air yg berasal dari kebun Pinus dan tekoner Gunung mas meluap masuk ke pemukiman masyarakat.,0.0,0.0,0.0,5.0,0.0,0
3201,2021-12-10,BANJIR,BOGOR,JAWA BARAT,● Diakibatkan Hujan dengan intensitas Tinggi,0.0,0.0,0.0,2.0,3.0,0
3204,2021-12-10,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi dan struktur tanah yang labil,0.0,0.0,0.0,13.0,497.0,0
3215,2021-12-11,BANJIR,KARAWANG,JAWA BARAT,"● Banjir di sebabkan oleh limpasan sungai Cibeet dan sungai Citarum, akibat curah hujan yang terus menerus mengakibatkan meluapnya sungai Citarum dan sungai cibeet.",0.0,0.0,0.0,0.0,227.0,0
3215,2021-12-12,BANJIR,KARAWANG,JAWA BARAT,● Dipicu akibat hujan dengan intensitas ringan hingga lebat di wilayah Jawa Barat dan berdampak pada meluapnya Sungai Citarum dan sungai Cilamaya,0.0,0.0,0.0,0.0,452.0,0
3216,2021-12-12,BANJIR,BEKASI,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi dan jebolnya tanggul Kali Cikarang,0.0,0.0,0.0,0.0,150.0,0
3216,2021-12-12,BANJIR,BEKASI,JAWA BARAT,● Dipicu akibat hujan dengan intensitas ringan hingga lebat di wilayah Jawa Barat dan berdampak pada meluapnya Sungai Citarum dan sungai Cilamaya,0.0,0.0,0.0,0.0,311.0,0
3215,2021-12-15,BANJIR,KARAWANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi sehingga meluapnya sungai Cibeet dan Cidarawolong,0.0,0.0,0.0,0.0,25.0,0
3272,2021-12-16,BANJIR,KOTA SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,4.0,0
3201,2021-12-16,BANJIR,BOGOR,JAWA BARAT,● dipicu oleh hujan dengan intensitas tinggi dalam durasi yang cukup lama,0.0,0.0,0.0,5.0,0.0,0
3214,2021-12-17,BANJIR,PURWAKARTA,JAWA BARAT,● meluapnya air irigasi,0.0,0.0,0.0,0.0,20.0,0
3201,2021-12-20,BANJIR,BOGOR,JAWA BARAT,● Disebabkan hujan dengan intensitas deras dengan durasi yang lama mengakibatkan meluapnya air sungai kali Ci Lutung anak sungai cidurian sehingga menyebabkan beberapa rumah terdampak,0.0,0.0,0.0,0.0,167.0,0
3202,2021-12-20,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,10.0,0
3213,2021-12-20,BANJIR,SUBANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi dan kondisi tanah yang labil,0.0,0.0,0.0,0.0,0.0,0
3201,2021-12-20,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,4.0,0.0,0
3204,2021-12-20,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi,0.0,0.0,0.0,0.0,22.0,0
3201,2021-12-21,BANJIR,BOGOR,JAWA BARAT,● Dipicu akibat hujan dengan intensitas lebat dan Mengakibatkan banjir,0.0,0.0,0.0,0.0,12.0,0
3214,2021-12-22,BANJIR,PURWAKARTA,JAWA BARAT,Dipicu oleh intensitas curah hujan yang cukup tinggi,0.0,0.0,0.0,0.0,0.0,1
3204,2021-12-23,BANJIR,BANDUNG,JAWA BARAT,dipicu oleh intensitas curah hujan yang cukup tinggi dalam durasi yang cukup lama,0.0,0.0,0.0,0.0,81.0,0
3202,2021-12-23,BANJIR,SUKABUMI,JAWA BARAT,"● Dipicu hujan deras terus menerus, mengakibatkan meluapnya sungai cipalabuhan sehingga menyebabkan banjir di beberapa titik antara lain, kantor kelurahan palabuhanratu, puskesmas palabuhanratu, masjid al huda, dermaga pelabuhan ratu",0.0,0.0,0.0,1.0,6.0,0
3211,2021-12-24,BANJIR,SUMEDANG,JAWA BARAT,"Dipicu oleh intensitas curah hujan tinggi dan dampak pembangunan tol cisumdawu pada hari Jumat, 24 Desember 2021, Pkl. 16.50 WIB",0.0,0.0,0.0,0.0,293.0,0
3204,2021-12-24,BANJIR,BANDUNG,JAWA BARAT,"● Dipicu oleh hujan dengan intensitas tinggi yang cukup lama dan meluapnya Sungai Cibeusi, anak Sungai Cigalumpit dan anak Sungai Ciyasana",0.0,0.0,0.0,18.0,60.0,1
3274,2021-12-25,BANJIR,KOTA CIREBON,JAWA BARAT,● Dipicu oleh hujan deras yang terjadi selama 3-4 jam di wilayah Kota Cirebon,0.0,0.0,0.0,0.0,9.0,0
3205,2021-12-25,BANJIR,GARUT,JAWA BARAT,● Dipicu oleh hujan deras yang terjadi selama ± 3 jam di wilayah Kab. Garut menyebabkan terjadinya longsor,0.0,0.0,0.0,19.0,0.0,9
3201,2021-12-27,BANJIR,BOGOR,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,0.0,0
3217,2021-12-27,BANJIR,BANDUNG BARAT,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,1.0,0.0,0
3205,2021-12-28,BANJIR,GARUT,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,10.0,0
3215,2021-12-28,BANJIR,KARAWANG,JAWA BARAT,● Dipicu oleh hujan deras dengan intensitas tinggi dan meluapnya kali Cidawolong disertai kurang baiknya saluran irigasi,0.0,0.0,0.0,0.0,60.0,0
3215,2021-12-29,BANJIR,KARAWANG,JAWA BARAT,● Dipicu curah hujan dengan intensitas tinggi mengakibatkan Kali Cidawolong meluap,0.0,0.0,0.0,0.0,5.0,0
3204,2021-12-29,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan dengan intensitas deras dan drainase yang kecil dan kurang berfungsi sehingga air meluap dan menggerus tanah yang masuk ke perumahan Griya Inti RT.05 RW 10,0.0,0.0,0.0,11.0,10.0,0
3202,2021-12-29,BANJIR,SUKABUMI,JAWA BARAT,Tidak diketahui,0.0,0.0,0.0,0.0,0.0,1
3201,2021-12-30,BANJIR,BOGOR,JAWA BARAT,● Dipicu oleh intensitas curah hujan yang cukup tinggi,0.0,0.0,0.0,4.0,0.0,0
3209,2022-01-06,BANJIR,CIREBON,JAWA BARAT,"● Dipicu hujan dengan intensitas tinggi sehingga menyebabkan meluapnya Sungai Temyang, Sungai Pulasaren dan adanya tanggul yang jebol",0.2576139670223084,0.05444069143651897,1.723295230587308,2.0,138.0,0
3211,2022-01-07,BANJIR,SUMEDANG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi mengguyur wilayah jatinangor dari hilir hingga hulu (Gunung manglayang). Mengakibatkan debit air meningkat,0.2576139670223084,0.05444069143651897,1.0,0.0,11.0,0
3204,2022-01-07,BANJIR,BANDUNG,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi,0.2576139670223084,0.05444069143651897,1.723295230587308,2.0,727.7235595390525,0
3275,2022-01-09,BANJIR,KOTA BEKASI,JAWA BARAT,● Dipicu hujan dengan intensitas tinggi,0.2576139670223084,0.05444069143651897,1.723295230587308,0.0,727.7235595390525,0
3210,2022-01-09,BANJIR,MAJALENGKA,JAWA BARAT,● Dipicu oleh curah hujan dengan intensitas sedang hingga lebat dan kondisi tanah yang labil,0.2576139670223084,0.05444069143651897,1.723295230587308,0.0,8.0,0
3209,2022-01-10,BANJIR,CIREBON,JAWA BARAT,Dipicu oleh intensitas hujan yang tinggi dan dalam durasi yang cukup lama,0.2576139670223084,0.05444069143651897,1.723295230587308,0.0,719.0,0
3208,2022-01-10,BANJIR,KUNINGAN,JAWA BARAT,● Dipicu akibat hujan dengan intensitas lebat yang terjadi di wilayah Kab. Kuningan dan meluapnya Sungai Cileuya dan Sungai Cikere,0.2576139670223084,0.05444069143651897,1.723295230587308,0.0,19.0,0
3271,2022-01-10,BANJIR,KOTA BOGOR,JAWA BARAT,● Dipicu oleh curah hujan dengan intensitas sedang hingga lebat dan kondisi tanah yang labil,0.2576139670223084,0.05444069143651897,1.723295230587308,0.0,1.0,1
3208,2022-01-10,BANJIR,KUNINGAN,JAWA BARAT,● Dipicu oleh curah hujan dengan intensitas sedang hingga lebat dan mengakibatkan Sungai Cikondang Meluap dan membawa material yang menyebabkan tersumbatnya saluran drainase,0.2576139670223084,0.05444069143651897,1.723295230587308,0.0,9.0,0
